gauge_id,gauge_lat,gauge_lon,gauge_name,country,area
GRDC_4122111,41.7812,-100.5271,"DISMAL RIVER, NEAR THEDFORD, NEBR.",United States of America,1468.28735560807
GRDC_4122120,42.4604,-107.1979,"SWEETWATER RIVER, NEAR ALCOVA, WY",United States of America,5937.01003566601
GRDC_4122130,41.1271,-101.5771,"SOUTH PLATTE RIVER, ROSCOE, NEBR.",United States of America,60437.9191355846
GRDC_4122131,40.3229,-103.9229,"SOUTH PLATTE RIVER, NEAR WELDONA, CO",United States of America,34144.7123549224
GRDC_4122132,40.4188,-104.5771,"SOUTH PLATTE RIVER, NEAR KERSEY, CO",United States of America,25048.60273817
GRDC_4122133,39.9229,-104.8688,"SOUTH PLATTE RIVER, HENDERSON, CO",United States of America,12362.7258025986
GRDC_4122134,39.2104,-105.2688,"SOUTH PLATTE RIVER, BELOW CHEESMAN LAKE, CO",United States of America,4562.60149031963
GRDC_4122140,40.4188,-104.6438,"CACHE LA POUDRE RIVER, NEAR GREELEY, CO",United States of America,4923.26995768655
GRDC_4122141,40.6646,-105.2229,"CACHE LA POUDRE RIVER, NEAR FORT COLLINS, CO",United States of America,2732.81442182776
GRDC_4122150,41.2104,-101.6312,"NORTH PLATTE RIVER, NEAR KEYSTON, NEBR",United States of America,76091.7647532355
GRDC_4122151,41.8729,-107.0563,"NORTH PLATTE RIVER, ABOVE SEMINOE RESERVOIRE NR SINCLAIR, WY",United States of America,10851.9129938836
GRDC_4122152,41.9896,-104.0521,"NORTH PLATTE RIVER, WYOMING-NEBRASKA STATE LINE",United States of America,55640.3666395417
GRDC_4122153,42.6479,-105.1646,"NORTH PLATTE RIVER, ORIN, WY",United States of America,37485.4060932074
GRDC_4122154,40.9271,-106.3479,"NORTH PLATTE RIVER, NEAR NORTHGATE, CO",United States of America,3696.58493477178
GRDC_4122155,42.0104,-106.5146,"MEDICINE BOW RIVER, ABOVE SIMINOE RESERVOIRE NEAR HANNA NY",United States of America,5763.54972099994
GRDC_4122160,40.6312,-95.6271,"NISHNABOTNA RIVER, ABOVE HAMBURG, IA",United States of America,7257.80228110376
GRDC_4122165,40.8729,-95.5771,"NISHNABOTNA RIVER, RANDOLPH, IA (WEST)",United States of America,3415.0868613082
GRDC_4122170,40.3896,-95.8146,"LITTLE NEMAHA RIVER, AUBURN, NE",United States of America,2067.25387622209
GRDC_4122180,40.0354,-95.5938,"BIG NEMAHA RIVER, FALLS CITY, NE",United States of America,3654.55522213064
GRDC_4122190,39.6896,-94.7021,"PLATTE RIVER, NEAR AGENCY, MO",United States of America,4516.28551750161
GRDC_4122200,39.4479,-96.7188,"BIG BLUE RIVER, RANDOLPH, KS",United States of America,23629.9524829895
GRDC_4122201,39.2396,-96.5729,"BIG BLUE RIVER, NEAR MANHATTAN, KS",United States of America,24744.221281989
GRDC_4122210,39.7021,-96.7562,"LITTLE BLUE RIVER, WATERVILLE, KS",United States of America,9119.90258199615
GRDC_4122211,39.7771,-96.8604,"LITTLE BLUE RIVER, NEAR BARNES, KS",United States of America,8643.59612515513
GRDC_4122212,40.3312,-98.0646,"LITTLE BLUE RIVER, NEAR DEWEESE, NE",United States of America,2685.72632874273
GRDC_4122220,38.7271,-98.2354,"SMOKY HILL RIVER, ELLSWORTH, KS",United States of America,19268.4735726938
GRDC_4122221,38.7938,-100.8562,"SMOKY HILL RIVER, ELKADER, KS",United States of America,9038.01386675248
GRDC_4122222,38.9062,-97.1188,"SMOKY HILL RIVER, ENTERPRISE, KS",United States of America,49553.4766234363
GRDC_4122230,39.0062,-97.8729,"SALINE RIVER, TESCOTT, KS",United States of America,7384.59247850691
GRDC_4122240,38.9688,-97.4771,"SOLOMON RIVER, NILES, KS",United States of America,17538.7027926118
GRDC_4122250,39.9271,-93.9437,"GRAND RIVER, NEAR GALLATIN, MO",United States of America,5827.88417387208
GRDC_4122251,39.6396,-93.2729,"GRAND RIVER, NEAR SUMNER, MO",United States of America,17956.3422458509
GRDC_4122255,40.0771,-93.6438,"THOMPSON RIVER, TRENTON, MO",United States of America,4504.87617296424
GRDC_4122260,38.9938,-93.1979,"BLACKWATER RIVER, BLUE LICK, MO",United States of America,2908.07313570041
GRDC_4122270,38.6188,-95.2688,"MARAIS DES CYGNES RIVER, NEAR OTTAWA, KS",United States of America,3241.1732832295
GRDC_4122271,38.2313,-94.6688,"MARAIS DES CYGNES RIVER, NEAR KS-MO STATE LINE, KS",United States of America,8383.50229704345
GRDC_4122280,37.9312,-91.9729,"GASCONADE RIVER, JEROME, MO",United States of America,7358.58470689756
GRDC_4122281,38.3896,-91.8229,"GASCONADE RIVER, NEAR RICH FOUNTAIN, MO",United States of America,8280.16806061076
GRDC_4122300,38.1938,-92.6062,"OSAGE RIVER, NEAR BAGNELL, MO",United States of America,36198.6731263589
GRDC_4122301,38.0562,-94.1479,"OSAGE RIVER, ABOVE SHELL CITY, MO",United States of America,14319.7980449526
GRDC_4122350,39.3563,-97.1271,"REPUBLICAN RIVER, CLAY CENTER, KS",United States of America,63404.7087790345
GRDC_4122351,40.2854,-100.1396,"REPUBLICAN RIVER, CAMBRIDGE, NEBR.",United States of America,37368.4979359387
GRDC_4122352,40.1437,-101.2271,"REPUBLICAN RIVER, STRATTON, NEBR.",United States of America,21120.240026173
GRDC_4122360,40.1354,-99.5563,"SAPPA CREEK, NEAR STAMFORD, NEBR.",United States of America,9835.63995087129
GRDC_4122370,40.2354,-100.8771,"FRENCHMAN CREEK, CULBERTSON, NEBR.",United States of America,7521.03062684144
GRDC_4122600,41.0146,-96.1562,"PLATTE RIVER, LOUISVILLE, NEBR.",United States of America,219078.535512907
GRDC_4122601,41.0604,-96.3271,"PLATTE RIVER, NEAR ASHLAND, NE",United States of America,214627.220043706
GRDC_4122602,41.3646,-97.4938,"PLATTE RIVER, NEAR DUNCAN, NEBR.",United States of America,154863.502990273
GRDC_4122603,40.8729,-98.2812,"PLATTE RIVER, NEAR GRAND ISLAND, NEBR.",United States of America,150549.002218273
GRDC_4122620,40.9688,-96.4521,"SALT CREEK, GREENWOOD, NEBR.",United States of America,2767.23563878259
GRDC_4122630,41.4188,-97.7229,"LOUP RIVER, NEAR GENOA, NEBR.",United States of America,35978.3785159542
GRDC_4122635,41.2646,-98.4479,"NORTH LOUP RIVER, NEAR ST. PAUL, NEBR.",United States of America,11247.1314481528
GRDC_4122636,41.7771,-99.3771,"NORTH LOUP RIVER, TAYLOR, NEBR.",United States of America,6226.76737288368
GRDC_4122637,41.2021,-98.4479,"MIDDLE LOUP RIVER, ST.PAUL, NEBR.",United States of America,19785.6911978693
GRDC_4122638,41.8312,-100.1062,"MIDDLE LOUP RIVER, DUNNING, NEBR.",United States of America,4960.28262981218
GRDC_4122639,41.0312,-98.7438,"SOUTH LOUP RIVER, ST. MICHAELS, NEBR.",United States of America,5761.04487691827
GRDC_4122650,40.6812,-95.8438,"MISSOURI RIVER, NEBRASKA CITY, NEBR.",United States of America,1034933.48959403
GRDC_4122700,38.9813,-94.9646,"KANSAS RIVER, DESOTO, KANS.",United States of America,154267.576522112
GRDC_4122701,39.1979,-96.3063,"KANSAS RIVER, WAMEGO, KS",United States of America,142469.425579509
GRDC_4122710,39.0604,-94.8688,"KANSAS RIVER, BONNER SPRINGS, KANS.",United States of America,154582.608560285
GRDC_4122900,38.7104,-91.4396,"MISSOURI RIVER, HERMANN, MO.",United States of America,1322654.10511425
GRDC_4122901,38.9771,-92.7562,"MISSOURI RIVER, BOONVILLE, MO",United States of America,1266198.87120356
GRDC_4122902,39.1104,-94.5896,"MISSOURI RIVER, KANSAS CITY, MO",United States of America,1223317.60833056
GRDC_4122903,40.0521,-95.4188,"MISSOURI RIVER, RULO, NE",United States of America,1047521.90362811
GRDC_4123050,37.1479,-88.7438,"OHIO RIVER, METROPOLIS, ILL.",United States of America,525044.509655249
GRDC_4123061,34.5688,-86.5604,"TENNESSEE RIVER, WHITESBURG, AL",United States of America,66199.2217028842
GRDC_4123062,35.2229,-88.2604,"TENNESSEE RIVER, SAVANNAH, TN",United States of America,85801.8177712824
GRDC_4123063,35.0854,-85.2771,"TENNESSEE RIVER, CHATTANOOGA, TN",United States of America,55308.5988284034
GRDC_4123080,37.0229,-88.2229,"CUMBERLAND RIVER, NEAR GRAND RIVERS, KY.",United States of America,45568.6986611909
GRDC_4123081,36.2938,-86.6604,"CUMBERLAND RIVER, OLD HICKORY DAM (TW), TN",United States of America,30199.2798916272
GRDC_4123082,36.7438,-84.1604,"CUMBERLAND RIVER, WILLIAMSBURG, KY",United States of America,4124.56068697031
GRDC_4123083,36.8479,-83.3562,"CUMBERLAND RIVER, NEAR HARLAN, KY",United States of America,940.426950718169
GRDC_4123085,36.6271,-84.5354,"CUMBERLAND RIVER, NEAR STEARNS, KY (SOUTH FORK)",United States of America,2467.33639922002
GRDC_4123090,38.3563,-88.5854,"SKILLET FORK, WAYNE CITY, ILL.",United States of America,1197.48007205294
GRDC_4123095,35.9312,-87.7438,"DUCK RIVER, ABOVE HURRICANE MILLS, TENN",United States of America,6613.56656982146
GRDC_4123100,38.5187,-88.7312,"SKILLET FORK, NEAR IUKA, ILL.",United States of America,542.677559584152
GRDC_4123110,38.6354,-88.2979,"LITTLE WABASH RIVER, BELOW CLAY CITY, ILL.",United States of America,2885.58829315302
GRDC_4123111,38.0646,-88.1604,"LITTLE WABASH RIVER, CARMI, IL",United States of America,8080.67316871711
GRDC_4123120,38.3854,-87.9771,"BONPAS CREEK, BROWNS, ILL.",United States of America,573.53296021382
GRDC_4123130,38.4021,-87.7521,"WABASH RIVER, MOUNT CARMEL, ILL.",United States of America,74125.9222190673
GRDC_4123131,40.4229,-86.8979,"WABASH RIVER, LAFAYETTE, IN",United States of America,18889.3013274414
GRDC_4123135,40.7812,-86.2646,"EEL RIVER, NEAR LOGANSPORT, IN",United States of America,2013.9597388961
GRDC_4123136,41.1604,-86.5646,"TIPPECANOE RIVER, NEAR ORA, IN",United States of America,2233.32135063127
GRDC_4123137,38.9354,-88.0229,"EMBARRAS RIVER, STE. MARIE, IL",United States of America,3888.61747224022
GRDC_4123140,38.0854,-87.7688,"BIG CREEK, NEAR WADESVILLE, IND.",United States of America,272.14064949842
GRDC_4123150,35.0812,-84.0021,"HIWASSEE RIVER, ABOVE MURPHY, NC",United States of America,1050.86279734537
GRDC_4123200,40.0479,-86.0146,"WHITE RIVER, NOBLESVILLE, IN",United States of America,2076.72700975213
GRDC_4123201,38.9312,-87.0104,"WHITE RIVER, NEWBERRY, IN",United States of America,12017.4692988671
GRDC_4123202,38.5104,-87.2896,"WHITE RIVER, PETERSBURG, IN",United States of America,28688.178242304
GRDC_4123205,39.1979,-85.9313,"WHITE RIVER, COLUMBUS, IN (EAST FORK)",United States of America,4435.59767547123
GRDC_4123206,38.9854,-85.9021,"WHITE RIVER, SEYMOUR, IN (EAST FORK)",United States of America,6162.09154856651
GRDC_4123207,38.6688,-86.7938,"WHITE RIVER, SHOALS, IN (EAST FORK)",United States of America,12916.6667756862
GRDC_4123208,39.5271,-85.7938,"BIG BLUE RIVER, SHELBYVILLE, IN",United States of America,1160.06365937759
GRDC_4123209,39.3604,-85.9979,"SUGAR CREEK, NEAR EDINBURGH, IN",United States of America,1291.51080815513
GRDC_4123210,39.3396,-85.9896,"DRIFTWOOD RIVER, NEAR EDINBURGH, IN",United States of America,2823.78611083987
GRDC_4123220,37.2687,-85.8854,"GREEN RIVER, MUNFORDVILLE, KY",United States of America,4380.23729198361
GRDC_4123225,38.2354,-86.2271,"BLUE RIVER, NEAR WHITE CLOUD, IN",United States of America,1237.20030182165
GRDC_4123230,39.3937,-84.5729,"GREAT MIAMI RIVER, HAMILTON, OH",United States of America,9409.25543343775
GRDC_4123235,39.8688,-84.2812,"STILLWATER RIVER, ENGELWOOD, OH",United States of America,1528.47379138828
GRDC_4123240,38.2687,-84.8146,"ELKHORN CREEK, NEAR FRANKFORT, KY",United States of America,1203.38114608811
GRDC_4123245,37.7687,-85.7062,"ROLLING FORK, NEAR BOSTON, KY",United States of America,3395.58570222621
GRDC_4123250,38.7104,-84.3146,"LICKING RIVER, CATAWBA, KY",United States of America,8533.85699355117
GRDC_4123251,38.5979,-84.2646,"LICKING RIVER, MCKINNEYSBURG, KY",United States of America,6015.66347957657
GRDC_4123252,38.3896,-84.2979,"LICKING RIVER, CYNTHIANA, KY (SOUTH FORK)",United States of America,1596.55321775368
GRDC_4123255,38.8021,-83.4229,"OHIO BRUSH CREEK, NEAR WEST UNION, OH",United States of America,1011.60135233762
GRDC_4123260,39.2146,-82.8646,"SCIOTO RIVER, HIGBY, OH",United States of America,13432.7105221957
GRDC_4123265,38.1812,-81.7104,"BIG COAL RIVER, ASHFORD, WV",United States of America,1038.86163137197
GRDC_4123268,38.1354,-81.2146,"KANAWHA RIVER, KANAWHA FALLS, WV",United States of America,21252.4666105754
GRDC_4123270,37.6396,-80.8021,"GREENBRIER RIVER, HILLDALE, WV",United States of America,3929.26680244588
GRDC_4123271,37.7271,-80.6396,"GREENBRIER RIVER, ALDERSON, WV",United States of America,3376.87176096268
GRDC_4123272,38.1854,-80.1271,"GREENBRIER RIVER, BUCKEYE, WV",United States of America,1400.65410014366
GRDC_4123275,37.5438,-81.0104,"BLUESTONE RIVER, NEAR PIPESTEM, WV",United States of America,1004.17215328469
GRDC_4123277,36.9354,-80.7438,"NEW RIVER, ALLISONIA, VA",United States of America,5652.08381444776
GRDC_4123278,36.6479,-80.9812,"NEW RIVER, NEAR GALAX, VA",United States of America,2852.54651333516
GRDC_4123280,39.3271,-82.0896,"HOCKING RIVER, ATHENS, OH",United States of America,2429.46142350684
GRDC_4123290,39.4771,-80.9979,"MIDDLE ISLAND CREEK, LITTLE, WV",United States of America,1215.16844973506
GRDC_4123300,38.2854,-85.7979,"OHIO RIVER, LOUISVILLE, KY.",United States of America,235770.525265167
GRDC_4123301,40.1063,-80.7062,"OHIO RIVER, MARTINS FERRY",United States of America,63594.6831039155
GRDC_4123310,38.8062,-85.6729,"MUSCATATUCK RIVER, NEAR DEPUTY, IND.",United States of America,729.365391615441
GRDC_4123320,40.6771,-80.5396,"LITTLE BEAVER CREEK, NEAR EAST LIVERPOOL, OH",United States of America,1335.27420479105
GRDC_4123330,39.1521,-80.0396,"TYGART VALLEY RIVER, PHILIPPI, WV",United States of America,2345.44145799713
GRDC_4123331,39.0271,-79.9396,"TYGART VALLEY RIVER, BELINGTON, WV",United States of America,1108.89566712833
GRDC_4123335,39.0729,-79.6188,"DRY FORK, HENDRICKS, WV",United States of America,876.134745317917
GRDC_4123337,39.0979,-79.6771,"SHAVERS FORK, PARSONS, WV",United States of America,518.872440112193
GRDC_4123340,39.3438,-79.6688,"CHEAT RIVER, ROWLESBURG, WV",United States of America,2379.42119579488
GRDC_4123341,39.1229,-79.6813,"CHEAT RIVER, NEAR PARSONS, WV",United States of America,1799.07227405556
GRDC_4123345,39.4229,-79.4229,"YOUGHIOGHENY RIVER, NEAR OAKLAND, MD",United States of America,340.009357669991
GRDC_4123347,39.8604,-79.2271,"CASSELMAN RIVER, MARKLETON, PA",United States of America,1017.79857944004
GRDC_4123350,42.1562,-78.7146,"ALLEGHENY RIVER, SALAMANCA, NY",United States of America,4154.85239239383
GRDC_4123351,41.9646,-78.3854,"ALLEGHENY RIVER, ELDRED, PA",United States of America,1414.34281612125
GRDC_4123352,40.6146,-79.7146,"ALLEGHENY RIVER, NATRONA, PA",United States of America,29428.5864038214
GRDC_4123355,41.4396,-79.9562,"FRENCH CREEK, UTICA, PA",United States of America,2688.07169949667
GRDC_4123357,40.9938,-79.3938,"REDBANK CREEK, ST. CHARLES, PA",United States of America,1374.85648522952
GRDC_4123360,35.1271,-83.6229,"NANTAHALA RIVER, NEAR RAINBOW SPRINGS, NC",United States of America,127.885665525155
GRDC_4123365,35.4604,-83.3562,"OCONALUFTEE RIVER, BIRDTOWN, NC",United States of America,483.383095903952
GRDC_4123370,36.4271,-83.3979,"CLINCH RIVER, ABOVE TAZEWELL, TN",United States of America,3816.03829266613
GRDC_4123375,35.9854,-84.5604,"EMORY RIVER, OAKDALE, TN",United States of America,1937.43405359377
GRDC_4123380,35.6104,-82.5771,"FRENCH BROAD RIVER, ASHEVILLE, NC",United States of America,2455.30730097204
GRDC_4123381,35.5021,-82.5896,"FRENCH BROAD RIVER, BENT CREEK, NC",United States of America,1751.37125378233
GRDC_4123382,35.2979,-82.6229,"FRENCH BROAD RIVER, BLANTYRE, NC",United States of America,770.262817891565
GRDC_4123385,36.1771,-82.4604,"NOLICHUCKY RIVER, EMBREEVILLE, TN",United States of America,2062.42980992151
GRDC_4123400,39.6437,-81.8479,"MUSKINGUM RIVER, MCCONNELSVILLE, OH",United States of America,18992.6981747047
GRDC_4123510,39.5812,-85.1521,"WHITEWATER RIVER, NEAR ALPINE, IND.",United States of America,1390.99630499947
GRDC_4123550,39.5812,-84.0188,"LITTLE MIAMI RIVER, NEAR SPRING VALLEY, OHIO",United States of America,919.420818646474
GRDC_4123810,37.4854,-81.8438,"TUG FORK, LITWAR, W.VA.",United States of America,1328.99991751495
GRDC_4123811,37.8188,-82.3854,"TUG FORK, NEAR KERMIT, WV",United States of America,3106.37735684241
GRDC_4123850,38.0812,-81.8354,"LITTLE COAL RIVER, DANVILLE, W.VA.",United States of America,689.193362002134
GRDC_4125010,35.9229,-94.9229,"ILLINOIS RIVER, NEAR TAHLEQUA, OK",United States of America,2461.87699936592
GRDC_4125020,37.2438,-94.5646,"SPRING RIVER, NEAR WACO, MO",United States of America,2993.85059225083
GRDC_4125025,37.8937,-95.4396,"NEOSHO RIVER, NEAR IOLA, KS",United States of America,9856.0722721732
GRDC_4125026,37.3396,-95.1146,"NEOSHO RIVER, NEAR PARSONS, KS",United States of America,12642.2316701403
GRDC_4125027,36.9229,-94.9562,"NEOSHO RIVER, NEAR COMMERCE, OK",United States of America,15319.3859705553
GRDC_4125028,36.2313,-95.1813,"NEOSHO RIVER, NEAR CHOUTEAU, OK",United States of America,29888.6466521522
GRDC_4125050,36.3062,-95.6979,"VERDIGRIS RIVER, NEAR CLAREMORE, OK",United States of America,16787.8578491214
GRDC_4125055,36.2771,-95.9562,"BIRD CREEK, NEAR SPERRY, OK",United States of America,2354.01673444735
GRDC_4125060,35.9604,-97.0312,"CIMARRON RIVER, PERKINS, OK",United States of America,41940.7602304512
GRDC_4125061,35.9854,-96.9146,"CIMARRON RIVER, NEAR RIPLEY, OK",United States of America,42188.4333570539
GRDC_4125062,35.9521,-97.9146,"CIMARRON RIVER, NEAR DOVER, OK",United States of America,36212.9192616054
GRDC_4125063,36.5187,-98.8812,"CIMARRON RIVER, NEAR WAYNOKA, OK",United States of America,30240.6781952399
GRDC_4125064,37.0104,-100.4938,"CIMARRON RIVER, NEAR FORGAN, OK",United States of America,17406.1178651537
GRDC_4125065,36.1188,-96.8688,"COUNCIL CREEK, NEAR STILLWATER, OK",United States of America,79.5455052873064
GRDC_4125070,37.2229,-96.9938,"WALNUT RIVER, WINFIELD, KS",United States of America,4835.66944172343
GRDC_4125075,36.9271,-102.9604,"CIMARRON RIVER, NEAR KENTON, OK",United States of America,3101.33933788029
GRDC_4125080,36.8146,-97.2771,"CHIKASKIA RIVER, NEAR BLACKWELL, OK",United States of America,4848.96192220407
GRDC_4125100,38.2021,-99.3438,"PAWNEE RIVER, ROZEL, KS",United States of America,6006.61539242292
GRDC_4125110,37.8646,-98.0146,"NORTH FORK NINNESCAH RIVER, ABOVE CHENEY RESERVOIRE, KS",United States of America,2057.01640725143
GRDC_4125200,35.1688,-94.6479,"POTEAU RIVER, NEAR PANAMA, OK",United States of America,4653.199982849
GRDC_4125205,34.9146,-95.1521,"FOURCHE MALINE, NEAR RED OAK, OK",United States of America,313.560799909588
GRDC_4125210,35.1646,-94.4062,"JAMES FORK, NEAR HACKETT, AR",United States of America,382.791746955929
GRDC_4125500,36.1437,-96.0062,"ARKANSAS RIVER, TULSA, OK",United States of America,187153.200944979
GRDC_4125550,35.2646,-95.2396,"CANADIAN RIVER, NEAR WHITEFIELD, OK",United States of America,122427.013301745
GRDC_4125551,35.9354,-100.3688,"CANADIAN RIVER, NEAR CANADIAN, TX",United States of America,57273.2419294447
GRDC_4125552,36.2979,-104.4938,"CANADIAN RIVER, NEAR TAYLAOR SPRINGS, NM",United States of America,7209.55977743946
GRDC_4125555,35.2646,-96.2062,"NORTH CANADIAN RIVER, NEAR WETUMKA, OK",United States of America,38044.1424838491
GRDC_4125560,36.8229,-100.5188,"BEAVER RIVER, BEAVER, OK",United States of America,21166.3633293358
GRDC_4125561,36.7188,-101.4896,"BEAVER RIVER, NEAR GUYMON, OK",United States of America,5799.69934482069
GRDC_4125565,35.6771,-96.0687,"DEEP FORK, NEAR BEGGS, OK",United States of America,5199.75821820514
GRDC_4125570,36.5438,-101.0812,"PALO DURO CREEK, RANGE, OK",United States of America,4145.82984189028
GRDC_4125580,36.0771,-98.5938,"NORTH CANADIAN RIVER, CANTON, OK",United States of America,33534.7137688833
GRDC_4125800,34.7521,-92.2729,"ARKANSAS RIVER, LITTLE ROCK, ARK.",United States of America,402383.219610548
GRDC_4125801,37.0562,-97.0563,"ARKANSAS RIVER, ARKANSAS CITY",United States of America,111690.872013817
GRDC_4125802,37.9479,-97.7729,"ARKANSAS RIVER, NEAR HUTCHINSON, KS",United States of America,99425.0843149046
GRDC_4125803,38.2687,-104.7188,"ARKANSAS RIVER, ABOVE PUEBLO, CO",United States of America,11921.4227737342
GRDC_4125804,34.7938,-92.3604,"ARKANSAS RIVER, MURRAY DAM NEAR LITTLE ROCK, AR",United States of America,402313.408288658
GRDC_4125810,37.8312,-97.3854,"LITTLE ARKANSAS RIVER, VALLEY CENTER, KS",United States of America,3331.92300298226
GRDC_4125900,34.7896,-91.4437,"WHITE RIVER, DEVALLS BLUFF, AR",United States of America,60811.1134512286
GRDC_4125901,35.6063,-91.2896,"WHITE RIVER, NEWPORT, AR",United States of America,51461.6439289874
GRDC_4125902,35.7604,-91.6396,"WHITE RIVER, BATESVILLE, AR",United States of America,28655.8811756207
GRDC_4125903,36.5979,-93.2938,"WHITE RIVER, NEAR BRANSON, MO",United States of America,10343.5358859229
GRDC_4125904,36.0729,-94.0771,"WHITE RIVER, NEAR FAYETTEVILLE, AR",United States of America,1018.3192037088
GRDC_4125910,36.6229,-90.8438,"CURRENT RIVER, DONIPHAN, MO",United States of America,5339.03647621138
GRDC_4125911,36.9938,-91.0146,"CURRENT RIVER, VAN BUREN, MO",United States of America,4340.4258843812
GRDC_4125915,36.2062,-91.1729,"SPRING RIVER, IMBODEN, AR",United States of America,3012.13260726962
GRDC_4125917,36.3479,-91.1146,"ELEVEN POINT RIVER, NEAR RAVENDEN SPRINGS, AR",United States of America,2904.59757833699
GRDC_4125918,36.6479,-91.1979,"ELEVEN POINT RIVER, NEAR BARDLEY, MO",United States of America,2019.37912475787
GRDC_4125920,35.9854,-92.7438,"BUFFALO RIVER, NEAR ST. JOE, AR",United States of America,2144.61909767622
GRDC_4125925,36.8062,-93.4604,"JAMES RIVER, GALENA, MO",United States of America,2528.62131684269
GRDC_4125930,36.4271,-93.6229,"KINGS RIVER, NEAR BERRYVILLE, AR",United States of America,1369.88540353504
GRDC_4125940,35.7646,-91.2938,"BLACK RIVER, ELGIN FERRY, AR",United States of America,21800.3408781419
GRDC_4125941,36.1021,-91.0896,"BLACK RIVER, BLACK ROCK, AR",United States of America,19010.4935420491
GRDC_4125942,36.4021,-90.5396,"BLACK RIVER, NEAR CORNING, AR",United States of America,4595.92436302316
GRDC_4125943,36.7604,-90.3854,"BLACK RIVER, POPLAR BLUFF, MO",United States of America,3252.65805280796
GRDC_4125944,37.3396,-90.7896,"BLACK RIVER, NEAR ANNAPOLIS, MO",United States of America,1291.07015077022
GRDC_4125950,37.1562,-91.3604,"JACKS FORK, EMINENCE, MO",United States of America,1059.33982873337
GRDC_4126100,33.9188,-94.3896,"LITTLE RIVER, NEAR HORATIO, AR",United States of America,6946.946007849
GRDC_4126150,32.7479,-94.5021,"BIG CYPRESS CREEK, NEAR JEFFERSON, TX",United States of America,2287.31015064378
GRDC_4126300,34.0271,-95.7521,"MUDDY BOGGY CREEK, NEAR UNGER, OK",United States of America,5901.63552554499
GRDC_4126301,34.2729,-95.9104,"MUDDY BOGGY CREEK, NEAR FARRIS, OK",United States of America,2826.77279832049
GRDC_4126350,34.0562,-98.2979,"WICHITA RIVER, NEAR CHARLIE, TX",United States of America,8917.02904148171
GRDC_4126351,33.7604,-99.1438,"WICHITA RIVER, NEAR MABELLE, TX",United States of America,5308.43390856093
GRDC_4126352,33.6979,-99.3896,"WICHITA RIVER, NEAR SEYMOUR, TX",United States of America,4775.07435281996
GRDC_4126700,32.5062,-92.1271,"OUACHITA RIVER, MONROE, LA.",United States of America,40214.2500002543
GRDC_4126701,33.5979,-92.8187,"OUACHITA RIVER, CAMDEN, AR",United States of America,13904.0875597319
GRDC_4126702,33.0312,-92.0854,"OUACHITA RIVER, NEAR AR/LA STATE LININE",United States of America,28186.9499726333
GRDC_4126750,33.7021,-92.0271,"SALINE RIVER, NEAR RYE, ARK",United States of America,5452.87472460323
GRDC_4126800,31.3146,-92.4437,"RED RIVER, ALEXANDRIA, LA.",United States of America,174307.152516825
GRDC_4126801,33.5521,-94.0396,"RED RIVER, INDEX, AR",United States of America,124056.179760362
GRDC_4126802,33.8771,-95.5021,"RED RIVER, ARTHUR CITY, TX",United States of America,114789.77585812
GRDC_4126803,34.1063,-98.5354,"RED RIVER, NEAR BURKBURNETT, TX",United States of America,52759.2741200583
GRDC_4126804,33.8188,-96.5646,"RED RIVER, DENISON DAM NEAR DENISON, TX",United States of America,102334.891151597
GRDC_4126805,33.7271,-97.1562,"RED RIVER, NEAR GAINESVILLE, TX",United States of America,79216.9353010169
GRDC_4126806,33.0854,-93.8562,"RED RIVER, SPRING BANK, AR",United States of America,146883.230976078
GRDC_4126810,34.6354,-99.0979,"NORTH FORK RED RIVER, NEAR HEADRICK, OK",United States of America,11760.7599498251
GRDC_4126815,35.0104,-99.9021,"ELM FORK RED RIVER, NEAR CARL, OK",United States of America,1138.85176543957
GRDC_4126850,34.2271,-100.0729,"PEASE RIVER, NEAR CHILDRESS, TX",United States of America,7955.8519694313
GRDC_4126851,34.1729,-99.2771,"PEASE RIVER, NEAR VERNON, TX",United States of America,9556.22774814403
GRDC_4127100,38.5062,-90.5938,"MERAMEC RIVER, NEAR EUREKA, MO",United States of America,9755.10884580806
GRDC_4127150,35.2812,-88.9771,"HATCHIE RIVER, BOLIVAR, TN",United States of America,3807.36344601855
GRDC_4127200,38.3312,-89.8812,"KASKASKIA RIVER, NEW ATHENS, IL",United States of America,13387.8998115569
GRDC_4127201,38.6104,-89.3562,"KASKASKIA RIVER, CARLYLE, IL",United States of America,7006.41114705263
GRDC_4127202,38.9604,-89.0854,"KASKASKIA RIVER, VANDALIA, IL",United States of America,5121.28135764354
GRDC_4127310,33.6521,-90.2146,"TALLAHATCHIE RIVER, MONEY, MS",United States of America,14006.9606499213
GRDC_4127400,36.2396,-89.2188,"OBION RIVER, HIGHWAY 51 NEAR OBION, TN",United States of America,4745.99525202004
GRDC_4127500,33.5562,-91.2312,"MISSISSIPPI RIVER, NEAR ARKANSAS CITY, ARK",United States of America,2878744.83182765
GRDC_4127501,37.2146,-89.4646,"MISSISSIPPI RIVER, THEBES, IL",United States of America,1815351.36371393
GRDC_4127502,37.9021,-89.8354,"MISSISSIPPI RIVER, CHESTER, IL",United States of America,1802875.57854886
GRDC_4127503,38.6271,-90.1771,"MISSISSIPPI RIVER, ST. LOUIS, MO",United States of America,1773663.19577102
GRDC_4127600,33.5479,-90.5438,"BIG SUNFLOWER RIVER, SUNFLOWER, MS",United States of America,2264.34210915793
