date,snow_depth_water_equivalent_mean,surface_net_solar_radiation_mean,surface_net_thermal_radiation_mean,surface_pressure_mean,temperature_2m_mean,dewpoint_temperature_2m_mean,u_component_of_wind_10m_mean,v_component_of_wind_10m_mean,volumetric_soil_water_layer_1_mean,volumetric_soil_water_layer_2_mean,volumetric_soil_water_layer_3_mean,volumetric_soil_water_layer_4_mean,snow_depth_water_equivalent_min,surface_net_solar_radiation_min,surface_net_thermal_radiation_min,surface_pressure_min,temperature_2m_min,dewpoint_temperature_2m_min,u_component_of_wind_10m_min,v_component_of_wind_10m_min,volumetric_soil_water_layer_1_min,volumetric_soil_water_layer_2_min,volumetric_soil_water_layer_3_min,volumetric_soil_water_layer_4_min,snow_depth_water_equivalent_max,surface_net_solar_radiation_max,surface_net_thermal_radiation_max,surface_pressure_max,temperature_2m_max,dewpoint_temperature_2m_max,u_component_of_wind_10m_max,v_component_of_wind_10m_max,volumetric_soil_water_layer_1_max,volumetric_soil_water_layer_2_max,volumetric_soil_water_layer_3_max,volumetric_soil_water_layer_4_max,total_precipitation_sum,potential_evaporation_sum,streamflow,eobs
1984-11-12,0.0,74.43,-64.33,91.51,6.34,2.87,-0.98,0.38,0.35,0.36,0.37,0.41,0.0,0.0,-111.18,91.33,2.79,0.57,-1.4,0.03,0.35,0.36,0.37,0.41,0.0,325.38,-22.26,91.77,12.35,5.88,-0.56,0.64,0.36,0.36,0.37,0.41,0.0,1.3,0.92,0.0
1984-11-13,0.0,69.54,-57.48,91.28,5.97,2.6,-0.67,0.35,0.35,0.36,0.37,0.41,0.0,0.0,-97.97,91.21,2.83,0.35,-1.04,0.03,0.35,0.36,0.37,0.41,0.0,304.14,-25.51,91.33,10.78,5.35,0.1,0.63,0.35,0.36,0.37,0.41,0.0,1.2,0.9,0.0
1984-11-14,0.0,54.54,-46.73,90.73,4.73,1.89,-0.73,0.07,0.35,0.36,0.37,0.41,0.0,0.0,-92.11,90.29,1.94,-0.04,-1.16,-0.97,0.35,0.36,0.37,0.41,0.0,254.15,-14.45,91.17,9.07,3.84,0.07,0.5,0.35,0.36,0.37,0.41,0.0,0.98,0.93,0.0
1984-11-15,0.0,45.57,-39.48,90.07,3.26,1.38,0.32,-0.37,0.35,0.36,0.37,0.4,0.0,0.0,-76.1,89.94,1.6,0.95,-0.16,-1.1,0.35,0.36,0.37,0.4,0.0,212.45,-12.34,90.26,6.14,2.15,1.08,0.6,0.35,0.36,0.37,0.41,0.45,0.8,1.03,0.0
1984-11-16,0.0,39.58,-32.34,89.74,3.63,2.16,-0.84,0.45,0.36,0.36,0.37,0.4,0.0,0.0,-47.59,89.45,1.31,1.04,-2.15,-0.5,0.35,0.36,0.37,0.4,0.0,181.15,-6.47,90.1,7.24,3.85,1.05,1.59,0.38,0.36,0.37,0.4,2.65,0.84,0.93,0.819588547468668
1984-11-17,0.14,61.95,-44.62,90.12,2.09,0.08,1.22,1.87,0.38,0.36,0.37,0.4,0.0,0.0,-80.65,89.82,-0.31,-1.53,0.35,0.88,0.37,0.36,0.37,0.4,1.49,263.72,-2.63,90.37,4.59,1.2,2.64,2.94,0.39,0.36,0.37,0.4,5.15,1.46,1.03,5.8407245463267
1984-11-18,2.01,65.55,-53.57,90.4,2.29,0.15,0.12,1.29,0.39,0.37,0.37,0.4,1.81,0.0,-95.25,90.32,0.22,-0.8,-1.24,0.43,0.38,0.37,0.37,0.4,2.25,290.87,1.53,90.48,5.79,1.15,1.59,2.79,0.4,0.37,0.37,0.4,2.52,1.17,1.01,0.0
1984-11-19,1.66,45.64,-26.54,90.41,2.83,1.02,-0.12,0.3,0.38,0.38,0.37,0.4,1.45,0.0,-61.59,90.24,0.23,-0.91,-1.1,-0.09,0.38,0.37,0.37,0.4,1.84,245.52,0.61,90.7,5.79,2.51,1.26,0.67,0.38,0.38,0.37,0.4,0.98,0.71,0.99,1.70979429310584
1984-11-20,1.31,31.27,-17.74,91.07,2.91,2.43,1.23,0.89,0.39,0.38,0.37,0.4,1.05,0.0,-39.79,90.7,1.23,0.68,0.36,0.26,0.38,0.38,0.37,0.4,1.48,185.55,3.9,91.45,5.08,4.42,2.16,1.23,0.4,0.38,0.37,0.4,3.42,0.43,1.68,5.7030948625456
1984-11-21,1.1,19.5,-25.34,91.15,2.59,1.82,2.12,2.15,0.4,0.39,0.37,0.4,1.0,0.0,-55.14,90.98,0.9,0.03,0.18,1.31,0.39,0.38,0.37,0.4,1.39,97.38,2.95,91.42,4.6,3.79,4.69,3.33,0.42,0.4,0.37,0.4,7.05,0.61,2.99,2.84432921417913
1984-11-22,0.7,6.53,-3.38,90.96,5.93,4.47,2.5,3.39,0.42,0.41,0.37,0.4,0.31,0.0,-19.5,90.6,2.66,2.11,0.59,1.92,0.4,0.4,0.37,0.4,0.99,36.88,5.93,91.32,10.38,7.48,4.73,4.97,0.43,0.43,0.39,0.4,25.59,1.35,2.43,29.7056624788718
1984-11-23,0.11,39.15,-15.68,90.7,9.91,7.0,5.34,4.0,0.43,0.42,0.39,0.4,0.03,0.0,-45.23,90.36,8.44,3.97,2.45,2.18,0.42,0.42,0.39,0.4,0.28,171.09,3.63,91.01,11.16,8.3,7.98,5.18,0.43,0.43,0.4,0.4,16.13,4.58,1.91,11.5180413181066
1984-11-24,0.01,53.47,-43.37,91.11,8.08,4.91,5.85,2.73,0.42,0.42,0.41,0.4,0.01,0.0,-74.7,90.41,5.88,2.25,4.45,1.76,0.42,0.42,0.4,0.4,0.03,250.23,-1.05,91.61,11.48,7.15,8.36,5.46,0.43,0.43,0.41,0.4,11.97,4.56,1.76,2.16391773929606
1984-11-25,0.0,32.95,-37.4,91.69,6.0,3.68,2.02,1.33,0.41,0.42,0.41,0.4,0.0,0.0,-60.34,91.64,4.69,3.1,0.15,0.73,0.41,0.41,0.41,0.4,0.01,148.8,-9.9,91.75,7.52,4.44,4.49,1.75,0.42,0.42,0.41,0.4,3.07,1.41,3.35,1.99020576202845
1984-11-26,0.0,7.76,-5.39,91.82,4.31,3.64,0.59,-0.65,0.43,0.43,0.42,0.4,0.0,0.0,-14.63,91.57,2.43,2.2,0.01,-2.22,0.42,0.42,0.41,0.4,0.0,43.07,0.01,92.38,5.5,4.58,1.32,0.63,0.43,0.43,0.42,0.4,16.78,0.39,2.28,15.6180413792014
1984-11-27,0.0,31.35,-31.13,92.66,1.63,0.2,-0.94,-0.49,0.42,0.42,0.42,0.4,0.0,0.0,-75.28,92.41,-1.13,-2.23,-1.68,-1.49,0.41,0.42,0.42,0.4,0.0,147.88,-6.58,92.83,3.4,2.03,0.36,0.68,0.43,0.43,0.42,0.41,0.45,0.88,1.68,0.0
1984-11-28,0.0,60.55,-65.95,92.33,2.72,-1.12,0.15,1.29,0.41,0.41,0.42,0.41,0.0,0.0,-99.48,92.26,-1.45,-3.31,-1.02,0.33,0.4,0.41,0.42,0.41,0.0,285.84,-31.76,92.42,8.86,1.25,1.0,2.12,0.41,0.42,0.42,0.41,0.0,1.07,1.29,0.0
1984-11-29,0.0,61.79,-68.06,92.07,3.35,-0.8,-0.59,0.44,0.4,0.41,0.42,0.41,0.0,-0.0,-101.22,91.77,-0.22,-3.56,-1.6,-0.15,0.4,0.4,0.42,0.41,0.0,286.9,-53.71,92.28,7.74,3.04,0.47,0.97,0.4,0.41,0.42,0.41,0.0,0.57,0.95,0.0
1984-11-30,0.0,59.46,-66.38,91.43,1.83,-3.09,-1.16,0.24,0.4,0.4,0.42,0.41,0.0,0.0,-98.44,91.27,-0.9,-5.89,-1.96,-0.06,0.39,0.4,0.41,0.41,0.0,274.01,-36.38,91.69,6.9,1.25,-0.6,0.68,0.4,0.4,0.42,0.41,0.0,0.71,0.86,0.0
1984-12-01,0.0,58.08,-66.66,90.86,1.88,-2.09,-1.93,0.93,0.39,0.4,0.41,0.41,0.0,0.0,-96.43,90.68,-0.92,-5.16,-2.32,0.25,0.39,0.4,0.41,0.41,0.0,280.06,-46.39,91.21,6.5,1.74,-1.33,1.5,0.39,0.4,0.41,0.41,0.0,0.92,0.85,0.0
1984-12-02,0.0,18.07,-17.83,91.24,0.9,-0.27,0.45,0.26,0.39,0.4,0.41,0.41,0.0,0.0,-57.63,90.77,-0.75,-2.23,-0.62,0.08,0.39,0.4,0.41,0.41,0.0,78.63,1.22,91.7,2.08,1.66,1.26,0.92,0.4,0.4,0.41,0.41,1.06,0.13,0.85,1.29020575159764
1984-12-03,0.0,25.29,-9.5,91.74,1.82,1.24,-1.07,0.09,0.39,0.39,0.41,0.41,0.0,0.0,-22.48,91.67,0.39,0.29,-1.74,-0.2,0.39,0.39,0.41,0.41,0.0,135.52,3.02,91.8,3.75,1.96,-0.2,0.53,0.39,0.4,0.41,0.41,0.03,0.47,0.86,0.0
1984-12-04,0.0,48.25,-44.33,92.11,2.17,0.26,-0.14,0.15,0.39,0.39,0.41,0.41,0.0,0.0,-93.8,91.78,-0.28,-0.98,-0.73,-0.42,0.39,0.39,0.41,0.41,0.0,235.23,-3.55,92.44,6.02,1.76,0.51,0.69,0.39,0.39,0.41,0.41,0.0,0.67,0.85,0.0
1984-12-05,0.0,54.38,-55.67,92.46,1.01,-0.73,-0.52,0.33,0.39,0.39,0.41,0.41,0.0,0.0,-95.98,92.38,-1.74,-2.34,-0.91,-0.23,0.38,0.39,0.41,0.41,0.0,252.52,-32.32,92.56,6.21,2.16,0.06,1.01,0.39,0.39,0.41,0.41,0.0,0.54,0.89,0.0
1984-12-06,0.0,54.62,-56.1,92.52,2.05,-0.57,0.08,0.89,0.38,0.39,0.41,0.41,0.0,0.0,-92.74,92.32,-1.39,-2.91,-0.68,0.36,0.38,0.39,0.4,0.41,0.0,265.71,-28.24,92.9,8.15,2.33,1.04,1.44,0.38,0.39,0.41,0.41,0.0,0.57,0.92,0.0
1984-12-07,0.0,41.37,-39.97,92.88,2.51,1.48,-0.8,-0.27,0.38,0.39,0.4,0.41,0.0,-0.0,-75.53,92.82,-0.16,-0.92,-1.57,-1.13,0.38,0.39,0.4,0.41,0.0,205.16,-12.37,92.97,6.46,3.51,0.51,0.72,0.38,0.39,0.4,0.41,0.0,0.24,0.98,0.0
1984-12-08,0.0,51.21,-55.99,92.93,2.0,-0.61,-0.16,0.75,0.38,0.39,0.4,0.41,0.0,0.0,-95.18,92.78,-0.43,-2.64,-0.96,0.15,0.38,0.38,0.4,0.41,0.0,249.44,-27.11,93.05,7.25,1.86,0.6,1.32,0.38,0.39,0.4,0.41,0.0,0.44,0.97,0.0
1984-12-09,0.0,30.41,-24.89,92.9,1.9,0.71,1.28,0.7,0.39,0.38,0.4,0.41,0.0,0.0,-55.63,92.82,-0.34,-3.16,0.38,-0.99,0.38,0.38,0.4,0.41,0.0,199.33,9.48,93.05,5.12,3.55,2.43,1.73,0.4,0.39,0.4,0.41,2.11,0.15,1.02,3.25412348791346
1984-12-10,0.0,19.74,-7.39,92.97,1.76,0.9,0.5,0.18,0.39,0.39,0.4,0.41,0.0,0.0,-39.34,92.92,0.91,-0.21,0.07,-0.55,0.38,0.39,0.4,0.41,0.0,98.06,8.61,93.05,2.85,1.75,1.08,0.72,0.39,0.39,0.4,0.41,0.06,0.35,0.95,0.0
1984-12-11,0.0,50.65,-48.62,92.68,3.36,1.23,-0.19,-0.3,0.38,0.39,0.4,0.41,0.0,0.0,-85.17,92.42,-0.14,-1.46,-1.28,-0.89,0.38,0.39,0.4,0.41,0.0,245.28,-12.92,92.91,9.25,5.24,0.47,0.09,0.38,0.39,0.4,0.41,0.0,0.35,0.91,0.0
1984-12-12,0.0,52.28,-54.47,92.05,2.23,0.57,-1.11,-0.07,0.38,0.38,0.4,0.41,0.0,0.0,-86.41,91.69,-0.41,-1.72,-1.88,-0.67,0.38,0.38,0.4,0.41,0.0,248.41,-31.9,92.39,7.68,4.01,-0.49,0.63,0.38,0.39,0.4,0.41,0.0,0.32,0.89,0.0
1984-12-13,0.0,48.82,-51.38,91.41,2.19,-0.33,-0.1,0.76,0.38,0.38,0.4,0.41,0.0,0.0,-92.69,91.21,-0.1,-2.45,-0.41,0.47,0.38,0.38,0.39,0.41,0.0,240.04,-25.16,91.65,7.26,2.48,1.02,1.23,0.38,0.38,0.4,0.41,0.03,0.37,0.84,5.82783550094385
1984-12-14,0.0,17.91,-5.38,91.68,2.29,1.88,1.99,1.11,0.4,0.39,0.39,0.41,0.0,0.0,-33.2,91.29,0.95,-0.03,0.77,0.56,0.38,0.38,0.39,0.41,0.0,97.5,15.56,92.12,2.98,2.66,2.89,1.4,0.41,0.4,0.39,0.41,6.31,0.16,1.09,1.18195887113814
1984-12-15,0.0,28.42,-27.67,91.93,0.64,-0.23,-0.6,0.57,0.4,0.4,0.39,0.41,0.0,0.0,-72.27,91.81,-1.05,-1.54,-1.32,-0.1,0.39,0.4,0.39,0.41,0.0,137.47,-8.18,92.11,3.28,1.06,0.09,1.25,0.4,0.4,0.39,0.41,0.0,0.33,0.89,2.96391775121698
1984-12-16,1.66,7.08,-2.31,91.6,0.94,0.34,-0.09,1.15,0.42,0.41,0.39,0.41,0.0,0.0,-26.18,91.35,0.15,-1.56,-0.31,0.78,0.39,0.4,0.39,0.41,4.58,33.83,4.15,91.82,1.45,1.06,0.34,1.43,0.43,0.43,0.4,0.41,17.52,0.13,0.93,14.8716548725632
1984-12-17,4.2,25.31,-21.39,91.4,1.27,0.49,1.44,1.31,0.42,0.42,0.4,0.41,3.89,0.0,-56.22,91.28,-1.1,-1.84,-0.2,0.62,0.41,0.42,0.4,0.41,4.65,130.55,5.47,91.5,2.45,1.56,2.62,1.93,0.43,0.43,0.41,0.41,3.86,0.5,1.14,0.0
1984-12-18,3.75,23.07,-13.7,91.26,1.54,0.31,0.7,1.16,0.42,0.42,0.41,0.41,3.09,-0.0,-35.78,91.1,-1.14,-2.07,-0.46,-0.77,0.41,0.41,0.41,0.41,5.35,125.9,1.63,91.9,4.69,2.74,3.07,2.05,0.43,0.43,0.41,0.41,11.22,0.39,1.23,12.9896959909943
1984-12-19,7.64,39.91,-33.18,92.51,-1.36,-4.04,1.25,1.38,0.41,0.42,0.41,0.41,6.09,0.0,-100.76,92.03,-3.35,-5.74,0.72,-0.45,0.41,0.41,0.41,0.41,7.83,217.06,-4.69,92.65,0.09,-2.07,2.3,2.22,0.42,0.42,0.41,0.41,2.59,1.17,1.67,0.0
1984-12-20,7.37,35.86,-35.97,92.46,0.9,-0.86,0.43,1.5,0.41,0.41,0.41,0.41,6.84,-0.0,-71.46,92.07,-0.44,-3.07,-0.13,1.11,0.4,0.41,0.41,0.41,7.86,178.57,3.62,92.65,3.6,0.9,0.96,1.9,0.41,0.41,0.41,0.41,0.09,0.51,1.15,5.08041154044818
1984-12-21,5.74,10.44,-10.46,92.23,1.88,0.83,2.15,0.45,0.42,0.42,0.41,0.41,4.9,0.0,-38.16,91.87,-1.36,-1.75,0.74,-1.89,0.41,0.41,0.41,0.41,6.85,50.83,7.65,92.8,3.73,3.49,3.23,2.45,0.43,0.43,0.42,0.41,8.59,0.31,4.39,6.72113602419001
1984-12-22,5.0,33.45,-38.86,92.74,-1.94,-3.71,-0.94,-0.39,0.41,0.42,0.42,0.41,4.94,0.0,-70.85,92.57,-3.49,-5.85,-1.62,-0.92,0.41,0.41,0.42,0.41,5.06,161.5,-12.0,92.83,0.09,-1.78,0.65,0.06,0.42,0.42,0.42,0.41,0.03,0.61,2.8,0.0
1984-12-23,4.73,46.64,-54.38,92.37,-1.46,-5.31,-0.58,0.47,0.41,0.41,0.42,0.41,4.52,0.0,-93.67,92.08,-3.87,-7.22,-1.2,0.05,0.4,0.41,0.42,0.41,4.94,235.2,-21.55,92.56,2.44,-3.26,-0.08,0.91,0.41,0.41,0.42,0.41,0.0,0.6,2.14,0.0
1984-12-24,4.75,21.92,-25.3,91.59,-0.57,-3.43,-0.03,0.78,0.4,0.41,0.42,0.41,4.35,0.0,-50.44,91.35,-2.61,-5.72,-1.0,0.34,0.4,0.4,0.41,0.41,7.66,103.07,-0.99,92.04,1.88,-1.2,1.82,1.21,0.4,0.41,0.42,0.41,3.39,0.45,1.92,5.27525944206802
1984-12-25,12.81,16.38,-9.52,91.42,-1.38,-2.22,1.76,0.28,0.4,0.4,0.41,0.41,8.62,0.0,-33.31,91.35,-2.51,-3.06,0.74,-0.27,0.39,0.4,0.41,0.41,15.08,80.54,2.32,91.48,-0.53,-1.41,2.62,1.05,0.4,0.4,0.41,0.41,7.56,0.45,1.8,1.36391772737513
1984-12-26,14.94,25.68,-23.99,91.09,-2.86,-4.52,-0.13,1.09,0.4,0.4,0.41,0.41,14.6,0.0,-55.28,90.97,-5.77,-6.64,-0.87,0.43,0.39,0.4,0.41,0.41,15.27,127.52,-0.47,91.33,-0.13,-3.19,0.58,1.56,0.4,0.4,0.41,0.41,0.82,0.44,1.67,0.718041157174062
1984-12-27,16.77,14.91,-13.8,91.22,-1.77,-2.88,-0.35,0.03,0.39,0.4,0.41,0.41,15.38,0.0,-31.54,90.92,-2.53,-3.69,-0.8,-0.52,0.39,0.4,0.41,0.41,18.49,69.39,0.08,91.77,-0.41,-1.99,0.18,0.49,0.4,0.4,0.41,0.41,3.64,0.17,1.58,2.73608233371963
1984-12-28,19.23,24.1,-17.06,92.38,-2.15,-3.95,-0.74,-1.15,0.39,0.4,0.41,0.41,18.52,0.0,-49.0,91.81,-3.53,-5.56,-1.45,-1.66,0.39,0.39,0.41,0.41,19.37,135.64,2.08,92.77,-0.78,-2.55,0.22,-0.23,0.39,0.4,0.41,0.41,1.07,0.65,1.51,0.0
1984-12-29,19.5,18.09,-24.72,92.88,-4.17,-6.7,-1.46,-1.79,0.39,0.39,0.41,0.41,19.36,0.0,-36.82,92.72,-5.61,-7.37,-2.34,-2.31,0.39,0.39,0.41,0.41,19.7,81.64,-11.19,93.08,-2.6,-5.84,-1.12,-1.13,0.39,0.39,0.41,0.41,0.55,0.65,1.43,0.0
1984-12-30,19.62,23.32,-30.88,93.09,-5.39,-8.51,-1.07,-1.86,0.39,0.39,0.41,0.41,19.51,0.0,-54.63,93.02,-7.56,-9.34,-1.77,-2.2,0.39,0.39,0.41,0.41,19.7,117.82,-10.19,93.19,-4.04,-7.22,-0.31,-1.45,0.39,0.39,0.41,0.41,0.19,0.74,1.3,0.0
1984-12-31,19.57,36.38,-38.54,92.66,-7.07,-11.51,-1.12,-0.55,0.38,0.39,0.4,0.41,19.45,-0.0,-100.88,92.14,-8.44,-13.1,-2.08,-2.01,0.38,0.39,0.4,0.41,19.67,172.82,5.39,93.0,-5.14,-9.71,0.21,1.38,0.39,0.39,0.41,0.41,0.04,0.63,1.19,0.0
1985-01-01,21.85,19.51,-8.85,91.26,-4.52,-6.85,2.66,1.77,0.38,0.39,0.4,0.41,19.51,0.0,-44.59,90.42,-7.99,-11.88,0.44,1.04,0.38,0.39,0.4,0.41,26.36,110.83,14.42,92.06,-2.97,-4.17,4.49,2.63,0.38,0.39,0.4,0.41,7.12,0.72,1.11,14.2458767728569
1985-01-02,32.08,22.97,-16.91,90.36,-5.39,-6.55,2.15,-0.89,0.38,0.39,0.4,0.41,26.75,0.0,-42.76,90.18,-7.93,-9.01,0.76,-1.92,0.38,0.39,0.4,0.41,35.19,113.85,-3.12,90.6,-3.94,-4.86,3.71,2.08,0.38,0.39,0.4,0.41,8.95,0.35,1.05,7.47835425245955
1985-01-03,36.98,27.72,-23.41,90.79,-9.2,-11.07,1.56,-0.25,0.38,0.39,0.4,0.41,35.41,0.0,-49.6,90.62,-10.57,-12.14,0.68,-1.55,0.38,0.38,0.4,0.41,38.65,158.91,-7.62,90.89,-7.69,-9.33,2.72,1.12,0.38,0.39,0.4,0.41,3.59,0.36,1.01,3.11804119293685
1985-01-04,42.48,24.91,-35.04,90.38,-11.82,-13.69,1.72,-0.42,0.38,0.38,0.4,0.41,38.81,0.0,-80.12,90.11,-16.86,-18.65,0.01,-2.94,0.38,0.38,0.4,0.41,44.6,137.4,4.45,90.68,-7.58,-8.99,4.41,1.72,0.38,0.38,0.4,0.41,6.05,0.21,0.98,3.45257610208921
1985-01-05,44.68,33.81,-30.54,90.59,-16.53,-18.97,-0.45,-1.05,0.38,0.38,0.4,0.41,44.61,-0.0,-53.93,90.44,-19.34,-21.53,-0.9,-1.99,0.38,0.38,0.4,0.41,44.76,162.09,-5.76,90.68,-13.11,-16.59,-0.15,-0.28,0.38,0.38,0.4,0.41,0.22,0.19,0.92,0.0
1985-01-06,44.77,39.88,-46.37,90.64,-17.41,-20.43,-0.74,-0.26,0.38,0.38,0.4,0.41,44.74,-0.0,-76.44,90.34,-20.19,-22.5,-1.11,-0.88,0.38,0.38,0.4,0.41,44.8,198.67,-19.05,90.75,-12.77,-18.28,0.1,1.23,0.38,0.38,0.4,0.41,0.04,0.2,0.89,0.0
1985-01-07,44.76,37.87,-34.36,90.25,-18.0,-21.09,-0.89,0.08,0.38,0.38,0.39,0.41,44.72,0.0,-72.82,90.11,-22.06,-24.5,-1.33,-0.82,0.38,0.38,0.39,0.41,44.83,185.21,-12.99,90.47,-13.47,-18.01,-0.35,0.9,0.38,0.38,0.4,0.41,0.16,0.22,0.85,0.0
1985-01-08,44.83,41.26,-48.85,90.85,-18.8,-22.07,-0.77,-1.07,0.37,0.38,0.39,0.41,44.79,0.0,-83.25,90.5,-21.84,-24.72,-1.22,-1.88,0.37,0.38,0.39,0.41,44.86,193.51,-21.39,91.13,-15.11,-19.83,-0.11,-0.49,0.38,0.38,0.39,0.41,0.05,0.24,0.82,0.0
1985-01-09,44.86,38.26,-33.4,91.19,-18.65,-22.25,0.07,0.87,0.37,0.38,0.39,0.41,44.79,0.0,-53.41,91.15,-23.76,-26.45,-0.32,-0.29,0.37,0.38,0.39,0.41,45.06,180.85,-20.37,91.27,-13.57,-18.06,0.89,1.52,0.37,0.38,0.39,0.41,0.34,0.24,0.78,0.0
1985-01-10,45.14,41.44,-45.29,91.44,-13.63,-16.02,0.28,0.2,0.37,0.38,0.39,0.41,45.08,0.0,-85.41,91.18,-16.71,-19.47,-0.36,-0.67,0.37,0.38,0.39,0.41,45.17,189.42,-15.18,91.79,-9.48,-12.49,1.05,0.98,0.37,0.38,0.39,0.41,0.11,0.19,0.78,0.0
1985-01-11,45.11,44.45,-48.26,92.02,-15.16,-17.74,-0.69,-0.6,0.37,0.38,0.39,0.41,45.07,0.0,-93.54,91.8,-19.68,-21.92,-1.32,-1.39,0.37,0.38,0.39,0.41,45.13,210.23,-8.73,92.21,-8.65,-12.41,-0.31,-0.22,0.37,0.38,0.39,0.41,0.0,0.2,0.72,0.0
1985-01-12,45.3,32.87,-23.05,91.87,-13.59,-16.38,0.3,0.1,0.37,0.38,0.39,0.41,45.05,0.0,-47.96,91.57,-18.87,-21.03,-0.98,-0.82,0.37,0.38,0.39,0.41,46.54,163.37,0.25,92.15,-8.45,-11.67,1.32,0.91,0.37,0.38,0.39,0.41,1.55,0.31,0.72,1.40000002086163
1985-01-13,47.12,35.74,-30.38,91.42,-11.31,-13.67,-2.1,-1.03,0.37,0.37,0.39,0.41,46.7,0.0,-54.43,91.24,-12.65,-15.1,-3.36,-1.63,0.37,0.37,0.39,0.41,47.22,171.01,-6.48,91.56,-9.79,-11.84,0.33,0.12,0.37,0.38,0.39,0.41,0.72,0.46,0.68,0.0
1985-01-14,47.2,25.88,-25.79,91.04,-13.59,-16.34,-2.36,-1.55,0.37,0.37,0.39,0.41,47.12,0.0,-42.87,90.94,-16.26,-18.0,-3.45,-2.12,0.37,0.37,0.39,0.41,47.33,131.87,-11.99,91.22,-12.08,-15.28,-0.94,-0.53,0.37,0.37,0.39,0.41,0.35,0.43,0.65,0.0
1985-01-15,47.45,33.53,-33.34,91.3,-14.51,-16.8,-0.78,-0.57,0.37,0.37,0.39,0.41,47.33,0.0,-74.87,91.06,-18.34,-20.23,-1.3,-1.1,0.37,0.37,0.38,0.41,47.62,141.38,-10.46,91.55,-9.49,-13.45,0.02,-0.08,0.37,0.37,0.39,0.41,0.32,0.21,0.65,0.0
1985-01-16,47.67,33.19,-28.85,91.61,-11.48,-13.68,-0.34,-0.58,0.37,0.37,0.38,0.41,47.59,0.0,-68.91,91.41,-15.06,-16.75,-0.96,-1.16,0.37,0.37,0.38,0.41,47.7,156.98,5.11,91.72,-7.53,-10.73,0.07,-0.13,0.37,0.37,0.38,0.41,0.12,0.19,0.65,0.0
1985-01-17,47.64,47.82,-46.86,90.98,-8.71,-10.73,-0.59,0.1,0.37,0.37,0.38,0.41,47.58,0.0,-96.06,90.53,-13.01,-14.36,-0.97,-0.37,0.37,0.37,0.38,0.41,47.67,222.36,-2.2,91.38,-3.32,-6.55,-0.19,0.75,0.37,0.37,0.38,0.41,0.01,0.34,0.65,0.0
1985-01-18,47.6,35.05,-21.8,90.12,-5.26,-8.29,-0.89,0.17,0.37,0.37,0.38,0.41,47.54,0.0,-52.3,89.96,-9.42,-12.92,-1.14,-0.23,0.37,0.37,0.38,0.41,47.73,179.11,20.16,90.47,-0.53,-3.93,-0.18,0.63,0.37,0.37,0.38,0.41,0.27,0.45,0.65,0.0
1985-01-19,48.34,17.99,-8.39,90.35,-2.01,-2.77,1.05,0.72,0.37,0.37,0.38,0.41,47.78,0.0,-22.92,89.97,-3.4,-4.67,-0.32,0.13,0.37,0.37,0.38,0.41,48.95,79.82,6.83,90.62,-0.27,-1.36,2.07,1.24,0.37,0.37,0.38,0.41,1.31,0.3,0.65,0.655670837974934
1985-01-20,49.06,29.44,-21.87,90.48,-2.33,-3.52,-0.06,0.79,0.37,0.37,0.38,0.41,48.95,0.0,-41.57,90.41,-5.49,-6.18,-0.42,-0.1,0.36,0.37,0.38,0.41,49.59,136.35,-4.46,90.56,0.36,-1.59,0.64,1.77,0.37,0.37,0.38,0.41,0.73,0.36,0.65,0.0
1985-01-21,49.48,39.43,-28.56,90.2,0.06,-2.46,-0.75,1.4,0.37,0.37,0.38,0.41,49.2,0.0,-72.44,89.98,-3.18,-3.77,-1.58,0.95,0.36,0.37,0.38,0.41,49.6,189.31,7.32,90.47,3.13,-0.59,0.64,1.99,0.4,0.37,0.38,0.41,2.85,0.97,0.65,11.6046423392669
1985-01-22,47.22,26.1,-13.53,89.96,2.35,0.28,-0.21,1.97,0.42,0.4,0.38,0.41,43.9,0.0,-51.56,89.78,0.27,-1.84,-1.02,1.68,0.4,0.37,0.38,0.41,49.26,125.45,7.64,90.1,4.54,1.58,1.29,2.35,0.43,0.43,0.39,0.41,16.41,0.79,1.63,22.6340253065013
1985-01-23,40.95,11.91,1.05,90.26,1.42,1.02,0.65,0.53,0.43,0.43,0.4,0.41,38.81,0.0,-7.55,90.09,-2.35,-3.13,0.04,-1.97,0.42,0.42,0.39,0.41,43.66,54.59,8.69,90.43,3.12,2.56,1.42,2.25,0.43,0.43,0.41,0.41,17.27,0.14,3.76,10.9159839854145
1985-01-24,47.41,48.23,-48.32,91.07,-4.01,-5.66,2.26,0.7,0.41,0.42,0.41,0.41,43.88,0.0,-91.74,90.49,-8.19,-9.95,0.71,-1.46,0.41,0.41,0.41,0.41,48.34,234.54,-6.95,91.45,-2.49,-3.36,3.97,1.85,0.42,0.42,0.41,0.41,5.79,0.79,2.37,1.40000002086163
1985-01-25,48.69,40.22,-33.81,90.79,-4.54,-8.55,0.64,1.88,0.4,0.41,0.41,0.41,48.28,0.0,-86.86,90.17,-9.69,-12.68,-0.66,1.45,0.4,0.41,0.41,0.41,49.09,209.11,11.04,91.18,0.27,-5.1,1.37,2.54,0.41,0.41,0.41,0.41,0.83,0.94,1.86,8.33762980597063
