,camelsde_DEA11130,camelsch_4003,camelses_1414,camelslx_055,testde_2
1984-02-15,0.10208090333333335,0.06481520366666667,,,0.28024618
1984-02-16,0.20457895666666667,0.11295247213333333,,,0.12177864599999999
1984-02-17,0.3328231133333333,0.09093070124999998,,,0.16990765
1984-02-18,0.27182515333333335,0.09544690133333333,,,0.14349071333333333
1984-02-19,0.1875983076666667,0.19455568066666665,,,0.039348839000000004
1984-02-20,0.22334003666666669,2.4826488666666666,,,0.13834277466666667
1984-02-21,0.8879098666666666,0.8732713,,,0.42427071000000005
1984-02-22,2.3586073666666665,4.059806233333333,,,2.194406133333333
1984-02-23,0.1789388683333333,0.23621829333333333,,,0.26109028
1984-02-24,0.5012999433333333,1.0299034333333335,,,0.24152915
1984-02-25,0.5931578566666666,0.5532244033333332,,,0.17084098
1984-02-26,0.8266618600000001,1.8486177000000001,,,1.4491336666666665
1984-02-27,0.20736400000000002,5.086476366666666,,,9.235561333333335
1984-02-28,0.15251151666666665,3.3727928333333335,,,1.1054797333333333
1984-02-29,0.13997737666666665,0.2932427766666667,,,0.145110925
1984-03-01,0.4742207133333333,0.098796605,,,0.18137017666666666
1984-03-02,4.036462766666667,4.9421207,,,3.3554218
1984-03-03,0.8287800533333334,6.779726366666668,,,0.6560138166666666
1984-03-04,0.8938902833333332,0.191046558,,,0.18947188166666665
1984-03-05,0.16550286333333333,0.14712826266666668,,,0.36137580333333336
1984-03-06,0.33865054666666666,0.06655717,,,0.3127067866666667
1984-03-07,0.6433448766666667,0.32718325666666664,,,1.2977243333333333
1984-03-08,0.5593759966666667,1.8354905333333333,,,1.1840466666666667
1984-03-09,0.28600121,1.3584261333333334,,,0.5327037133333333
1984-03-10,0.37553747666666665,0.19128155666666669,,,0.36030698
1984-03-11,0.12865694333333333,0.045153458333333334,,,-0.0013282310000000037
1984-03-12,0.050717511,0.11329189769999999,,,0.08052691299999999
1984-03-13,0.20134576333333334,0.123194138,,,0.05644925566666667
1984-03-14,0.24841213333333334,0.20280980999999998,,,0.08694648633333334
1984-03-15,0.28188181,0.14308190183333333,,,0.09441956
1984-03-16,0.08031527356666666,0.15473683613333333,,,0.05777509933333333
1984-03-17,-0.06858285199999999,0.13779051666666667,,,0.06987102783333334
1984-03-18,0.07623704233333332,0.4171605166666667,,,0.16835959666666667
1984-03-19,0.10412367323333332,0.4484108666666667,,,0.11225541466666666
1984-03-20,0.06555231333333333,0.2863207646666667,,,0.09306582000000001
1984-03-21,0.08773899233333333,0.40511516666666664,,,0.11969701566666667
1984-03-22,0.12918043033333335,0.18962875333333332,,,0.22209500666666668
1984-03-23,0.21218411,0.38343142999999996,,,0.9418583666666667
1984-03-24,1.1222988999999999,1.5094413333333332,,,0.8116622800000001
1984-03-25,0.45606748333333336,6.626719466666667,,,3.2154231
1984-03-26,1.7296400333333333,4.760995366666667,,,1.4189977999999999
1984-03-27,2.3017415333333333,8.428419100000001,,,5.2018138
1984-03-28,2.391765933333333,6.0999114,,,4.3485787
1984-03-29,1.6895672,3.7081496,,,1.8824319999999999
1984-03-30,0.9780845833333333,1.9775925333333335,,,1.4397996
1984-03-31,2.032631933333333,0.5132563833333333,,,2.691538433333333
1984-04-01,3.1232777333333335,18.034332,,,15.148843999999999
1984-04-02,7.241940333333333,4.9255301000000005,,,1.6771582666666667
1984-04-03,3.2817236666666667,3.6226230666666663,,,2.239299866666667
1984-04-04,2.7013075333333334,0.7169612166666667,,,1.5448280333333333
1984-04-05,2.334846833333333,1.1888701666666666,,,1.7332166666666666
1984-04-06,0.35996246333333337,0.9874032666666667,,,1.3816134333333334
1984-04-07,0.91462641,0.4397323633333334,,,0.40062943999999995
1984-04-08,1.3508677666666664,0.6382230533333333,,,0.5792666733333334
1984-04-09,0.37241927333333336,0.4532662666666667,,,1.0677771166666667
1984-04-10,1.0430652166666667,2.6428693666666665,,,1.5043384666666668
1984-04-11,1.3930088999999999,1.2033576000000001,,,0.06654755333333333
1984-04-12,2.4225391666666667,1.6776739,,,1.0777722466666668
1984-04-13,0.20949308333333336,0.5870346166666667,,,0.08896215766666667
1984-04-14,0.21205330333333336,0.07803837666666666,,,0.18081172999999998
1984-04-15,0.5633455933333332,0.45778814500000004,,,1.5442729333333334
1984-04-16,2.7260743333333335,3.9917427666666665,,,7.075666666666667
1984-04-17,0.45824034666666663,0.9418683833333333,,,1.3107247333333334
1984-04-18,0.13924765333333333,0.2674127433333333,,,0.35901475000000005
1984-04-19,0.11539395733333334,0.004579067666666668,,,0.18184002333333335
1984-04-20,0.17580111666666667,0.15115563133333335,,,0.23038108999999998
1984-04-21,0.8593961800000001,0.12442819333333333,,,0.27756866
1984-04-22,1.8046963666666667,0.06997879666666666,,,0.03880747133333333
1984-04-23,0.05158376566666667,0.5524511799999999,,,0.15937328166666667
1984-04-24,0.11657762466666666,-0.010118166666666659,,,0.13738719733333335
1984-04-25,0.11908856900000002,-0.03707631533333333,,,0.13972377866666666
1984-04-26,0.15063142733333332,-0.057615676666666664,,,0.10948180866666667
1984-04-27,-0.010607560000000002,0.04158695466666666,,,0.1455606635
1984-04-28,0.06573105,0.014118988833333332,,,0.22999000666666666
1984-04-29,0.13465714466666667,0.14816030433333333,,,0.25393557333333333
1984-04-30,5.576699566666666,2.1939762000000003,,,0.4745130566666667
1984-05-01,8.828166666666666,0.15306520366666668,,,0.18221092000000003
1984-05-02,1.7213772666666667,1.9248806666666667,,,0.21496463000000002
1984-05-03,1.836553033333333,2.9520068333333334,,,0.6929409333333334
1984-05-04,1.0530431,0.7203058499999999,,,2.2588133999999997
1984-05-05,1.8595549333333334,4.282883533333333,,,2.985314466666667
1984-05-06,9.211845333333335,5.245336466666667,,,2.4545821333333335
1984-05-07,0.4032791433333333,7.646930333333334,,,10.443830499999999
1984-05-08,0.9878888899999999,0.7375995366666667,,,0.7144287666666668
1984-05-09,0.159060318,0.02923997166666667,,,0.52653822
1984-05-10,1.6050732333333333,0.76671883,,,2.494142333333333
1984-05-11,0.6161875333333333,0.38005860333333336,,,1.09335001
1984-05-12,0.42239134000000006,0.3181165866666667,,,0.19584441433333333
1984-05-13,0.7424789333333334,1.6772316,,,5.282754533333333
1984-05-14,0.541188,3.0216339666666667,,,12.443402
1984-05-15,1.9997460333333332,0.307915881,,,0.55989912
1984-05-16,11.390778666666668,3.5888880000000003,,,2.260862266666667
1984-05-17,5.1234597,5.660337833333334,,,0.6229469666666667
1984-05-18,0.44228022,0.3778695266666667,,,0.66314383
1984-05-19,1.4615143666666668,2.7344082333333333,,,3.108458966666666
1984-05-20,4.0650752,13.643380666666667,,,15.139948666666667
1984-05-21,26.812321333333333,10.226489333333333,,,11.101216999999998
1984-05-22,3.7022608,6.711310999999999,,,2.0442174333333334
1984-05-23,6.623149899999999,7.1532715,,,12.163299666666667
1984-05-24,13.417366666666666,8.106619199999999,,,13.683056666666667
1984-05-25,3.0463361333333334,4.027103133333333,,,1.2936554666666666
1984-05-26,1.9066638333333332,7.1171669,,,3.7168653
1984-05-27,10.615334333333331,4.214061,,,4.402735933333333
1984-05-28,25.88525866666667,2.352308966666667,,,0.5270927733333334
1984-05-29,7.027463566666666,4.972620200000001,,,7.2534027
1984-05-30,11.659175666666668,30.780775000000002,,,41.816756
1984-05-31,3.2033280666666664,3.194239833333333,,,1.1693399566666665
1984-06-01,2.5915188,2.1360631666666667,,,0.7243623666666666
1984-06-02,1.0764831,1.946028733333333,,,2.2866989
1984-06-03,4.461984333333333,4.645606766666667,,,1.6599171000000001
1984-06-04,4.2340956,5.753008066666666,,,4.938206
1984-06-05,0.187160973,11.263583500000001,,,6.828797066666667
1984-06-06,2.948880966666666,2.5931163,,,5.2315985
1984-06-07,1.2839515666666668,2.4269604,,,0.7061173866666667
1984-06-08,1.5009543666666667,0.9566428333333333,,,0.5442541033333334
1984-06-09,2.902737266666666,0.24139888333333334,,,0.084374188
1984-06-10,1.0595386533333333,0.05467311516666667,,,0.14895884333333334
1984-06-11,0.08573611566666667,1.0643811,,,1.1091484666666667
1984-06-12,0.12683248033333333,0.31656813666666667,,,0.16854190666666669
1984-06-13,0.17101168600000002,0.20369402333333333,,,0.10633897999999999
1984-06-14,1.8372383,2.6475617333333332,,,1.2895867
1984-06-15,0.5618972733333334,0.64919662,,,1.5117185
1984-06-16,0.44854831666666667,0.54582148,,,0.15005159666666668
1984-06-17,1.1803134433333333,0.012437025999999999,,,0.09173321733333334
1984-06-18,0.10750643166666667,0.15154290499999998,,,0.04208771456666666
1984-06-19,0.18283931533333334,0.18907968313333334,,,0.14881134
1984-06-20,0.20007498999999998,2.340405533333333,,,0.17448957666666667
1984-06-21,1.2813566666666665,4.353338233333333,,,3.7115449999999996
1984-06-22,3.521263833333333,4.9934707666666664,,,4.2952482000000005
1984-06-23,2.688241866666667,8.465616500000001,,,4.243336
1984-06-24,3.7411542000000004,3.7724568,,,0.9521420800000001
1984-06-25,3.867816166666667,0.22631184499999998,,,3.5777907333333334
1984-06-26,1.05318149,1.0341690000000001,,,0.6073503100000001
1984-06-27,0.7158553466666667,0.4305798986666667,,,3.660429666666667
1984-06-28,1.5536832666666667,11.939098333333334,,,5.145911000000001
1984-06-29,1.2267967333333334,0.7471849233333333,,,7.858760666666666
1984-06-30,2.687806066666667,0.53422121,,,1.3083780666666667
1984-07-01,0.5538773466666667,9.961857666666667,,,0.48544096666666664
1984-07-02,5.617053766666667,16.565529,,,7.579491333333333
1984-07-03,3.3831739333333335,2.4791421000000002,,,4.5275355
1984-07-04,1.1606342333333333,0.5097887133333333,,,0.4667693333333333
1984-07-05,0.9233307666666667,0.5408662833333333,,,0.11592944333333333
1984-07-06,0.31893809666666667,0.24766751199999995,,,0.07695889533333333
1984-07-07,0.1469233,0.22111797133333336,,,0.1582191
1984-07-08,0.19103169666666667,0.6146945966666667,,,0.16734584
1984-07-09,0.31324879666666666,0.6009202,,,0.20057773999999998
1984-07-10,2.5066951000000004,0.45555353,,,0.13230490666666667
1984-07-11,8.583017666666667,1.0653255999999998,,,0.90019969
1984-07-12,2.1876921333333335,7.385783166666667,,,1.6292792666666667
1984-07-13,6.657363166666667,0.6969312033333334,,,0.5286727433333334
1984-07-14,7.968617766666667,8.722390666666668,,,11.243391666666668
1984-07-15,18.94164566666667,8.407179433333333,,,12.063905333333333
1984-07-16,4.094807966666667,1.7675044666666668,,,4.683427000000001
1984-07-17,1.7261994999999999,1.6176588666666667,,,0.7965387333333332
1984-07-18,7.722277366666667,0.13242769333333335,,,0.19719831333333335
1984-07-19,1.6125713,1.2856817333333332,,,1.0946602666666667
1984-07-20,0.6348933,0.4915453666666667,,,0.23311233333333337
1984-07-21,3.1505834999999998,0.07912063573333333,,,0.07460824566666667
1984-07-22,0.19897763000000002,0.21479217333333334,,,0.17307202333333335
1984-07-23,0.14410114333333335,1.2873719666666668,,,0.15866684666666667
1984-07-24,0.09839065706666666,5.055995666666667,,,0.11402153866666669
1984-07-25,0.15025472666666664,4.947342,,,4.1476204
1984-07-26,1.2114611466666667,4.3020925000000005,,,2.201694033333333
1984-07-27,1.6804637666666669,2.1847668,,,1.0334642666666667
1984-07-28,2.0804754666666665,2.994827366666667,,,4.0495528
1984-07-29,4.883674366666667,0.4844077466666666,,,0.64870064
1984-07-30,0.44086352666666667,3.8261048,,,0.6668151866666667
1984-07-31,1.0567268,12.466936666666667,,,17.511602999999997
1984-08-01,6.161543999999999,7.322544733333333,,,5.1358426
1984-08-02,1.6352237,1.0451909300000002,,,0.3696714233333333
1984-08-03,7.876156066666667,0.7963241266666667,,,0.4983538
1984-08-04,8.126191233333333,30.652816333333334,,,11.559571833333331
1984-08-05,11.388446,2.6778199,,,2.353638933333333
1984-08-06,1.4618695666666666,1.3176975333333334,,,0.36007547333333334
1984-08-07,0.22167674666666667,2.986079533333333,,,0.19708379166666667
1984-08-08,0.23506498333333334,7.291046866666666,,,0.45300039
1984-08-09,0.24582775666666667,5.196392666666667,,,0.8500768833333333
1984-08-10,0.28364348333333333,23.617063333333334,,,5.197060533333333
1984-08-11,1.6372302333333335,4.387210733333333,,,3.0029500999999996
1984-08-12,0.5078764766666667,0.6396852666666667,,,2.474296433333333
1984-08-13,0.62164285,4.0284933,,,0.32448816333333336
1984-08-14,2.1532373333333332,5.026482000000001,,,0.18253667999999998
1984-08-15,0.30504926000000004,5.213170066666667,,,0.8215440566666666
1984-08-16,1.0029826666666668,4.655841833333334,,,0.22049315333333333
1984-08-17,0.22869587000000002,0.7961157133333333,,,0.24938544000000004
1984-08-18,0.24823021999999997,0.40045905333333337,,,0.087503353
1984-08-19,0.46445322000000006,0.09616931133333333,,,0.13734436000000003
1984-08-20,0.23488688333333332,0.13414955233333334,,,0.37356129666666665
1984-08-21,0.09885136133333333,0.6572231833333333,,,0.074130694
1984-08-22,0.07841038666666666,0.5063269466666667,,,0.15297707
1984-08-23,0.24689412333333335,0.16763782333333332,,,0.1613981733333333
1984-08-24,0.75905294,4.159699933333333,,,1.13847322
1984-08-25,4.398290133333334,4.1078325,,,2.7451226999999996
1984-08-26,0.4174072,3.0533189000000003,,,10.694010666666665
1984-08-27,0.4562539266666667,0.8537198666666667,,,0.5236479866666667
1984-08-28,0.05476308,0.10818672216666668,,,0.08928712233333334
1984-08-29,0.1745045186666667,0.23233127666666667,,,0.11097176866666665
1984-08-30,0.5422202399999999,0.23913598,,,0.10061884033333335
1984-08-31,0.5115737,0.11979834066666667,,,0.05463274533333334
1984-09-01,0.61284252,0.07658735733333334,,,0.11743347100000001
1984-09-02,0.6407410566666667,0.119323328,,,0.14606555200000002
1984-09-03,1.2572036666666666,0.6266080166666667,,,0.1824851062
1984-09-04,6.845217866666668,2.5466300333333334,,,10.288300333333332
1984-09-05,2.7110473,17.021917333333334,,,8.755272566666667
1984-09-06,16.938291333333336,6.795817133333333,,,3.7954945
1984-09-07,4.4735781999999995,3.5085431333333332,,,20.511932666666667
1984-09-08,8.499428866666667,3.2025512666666667,,,13.514547666666667
1984-09-09,17.480512333333333,21.217791666666667,,,32.767078
1984-09-10,14.419511666666665,13.020062333333334,,,3.2426083
1984-09-11,8.3024668,1.0228629466666666,,,2.9662403000000004
1984-09-12,1.0060052866666667,0.6112809166666667,,,6.0659155
1984-09-13,0.3613153333333334,0.03155279166666666,,,1.2312837533333332
1984-09-14,4.199096533333333,4.9675467666666675,,,8.961311766666666
1984-09-15,3.216174833333333,10.371572,,,3.0242138
1984-09-16,0.32030010000000003,3.03528,,,1.1906384833333334
1984-09-17,0.21879371,7.526416666666667,,,0.61745512
1984-09-18,1.9946423666666666,15.593229000000001,,,0.6034113933333334
1984-09-19,0.7106612499999999,0.6349649033333333,,,0.0909832335
1984-09-20,1.0225721666666665,0.42571548666666664,,,0.5983373733333334
1984-09-21,0.658513,11.352516,,,2.047912966666667
1984-09-22,3.4958275000000003,15.088853333333333,,,3.7060367999999997
1984-09-23,4.3541642,15.649860333333335,,,12.248793666666666
1984-09-24,2.795455,9.895238333333333,,,3.791165533333334
1984-09-25,5.863990833333333,8.032336066666666,,,5.694163566666667
1984-09-26,3.9790640666666666,10.461110666666666,,,3.2344078
1984-09-27,0.54925192,3.0036011666666664,,,0.1889969466666667
1984-09-28,0.5033459666666666,0.7348769466666667,,,0.28816127666666663
1984-09-29,2.2811896666666667,0.38860602333333333,,,0.079492012
1984-09-30,8.0272252,0.8199907866666667,,,0.6917517533333334
1984-10-01,9.405736333333333,21.33377833333333,,,12.914479
1984-10-02,1.9403503666666666,4.5802906666666665,,,3.0654293999999997
1984-10-03,1.9470654333333333,4.290511433333333,,,1.9698157333333333
1984-10-04,2.3538725333333335,4.7449188,,,2.0281579666666665
1984-10-05,5.3647944,5.5260299,,,2.9597173666666663
1984-10-06,5.1699171,7.997501233333334,,,6.955609433333334
1984-10-07,1.7355805666666668,1.8926178666666666,,,0.61232078
1984-10-08,3.3809001999999997,1.2725982,,,2.739785
1984-10-09,7.667425033333333,0.9560476133333333,,,1.1107388999999999
1984-10-10,5.947988466666666,0.6989390466666667,,,0.36248612333333335
1984-10-11,1.4193498666666666,1.1670367666666668,,,0.3403588933333333
1984-10-12,0.9248660133333333,0.31516711000000003,,,0.13998922
1984-10-13,1.3357780333333336,0.06306012433333333,,,0.28531027000000003
1984-10-14,0.6726134633333333,0.2933264566666667,,,0.00014893180000000056
1984-10-15,0.5637225,0.049946068333333336,,,0.052019438333333334
1984-10-16,0.14250461733333333,0.0568243669,,,-0.006079594000000001
1984-10-17,0.14539853666666666,0.07107631433333333,,,0.039581855333333325
1984-10-18,2.6463266,0.10297401866666667,,,0.124654292
1984-10-19,8.2746245,0.17601569333333333,,,0.17239276666666667
1984-10-20,3.3511734,1.4955049666666664,,,1.6941466666666667
1984-10-21,2.5843586666666667,0.5777552899999999,,,0.8487731266666666
1984-10-22,9.926089166666666,0.09260257000000001,,,0.48613866333333333
1984-10-23,6.524456333333333,1.6605164,,,1.6590738999999999
1984-10-24,0.9034784633333333,0.7106493833333333,,,1.0564482999999998
1984-10-25,4.863010699999999,1.0666795133333336,,,2.110685166666667
1984-10-26,5.470426799999999,8.0146623,,,2.2300831666666667
1984-10-27,0.4876019933333333,0.2697630733333333,,,0.4853898666666667
1984-10-28,0.7147022433333333,0.09500749800000001,,,0.09696825266666666
1984-10-29,1.3344708333333333,0.027533291999999997,,,0.031132619
1984-10-30,0.10196042099999998,0.039519627,,,0.038942893000000006
1984-10-31,0.107868432,0.076707682,,,0.009084860333333333
1984-11-01,0.08944678333333334,0.10858559489999998,,,0.06973663966666667
1984-11-02,0.04565644333333333,0.0393575049,,,0.056563851666666665
1984-11-03,0.0586904698,0.22910244999999999,,,0.22980944333333334
1984-11-04,0.08249680133333333,0.12438090533333333,,,0.18442924666666669
1984-11-05,0.08432753766666667,-0.027538061666666665,,,0.007826248666666669
1984-11-06,0.9784295,0.16153057133333334,,,0.09390966033333333
1984-11-07,0.15907693,0.90179621,,,0.017091274666666666
1984-11-08,0.08864648999999998,0.5356340133333334,,,-0.019939503333333334
1984-11-09,0.03128051786666667,0.030221463666666667,,,-0.014480908666666665
1984-11-10,0.08496371833333334,0.08307250333333334,,,0.03424922666666667
1984-11-11,0.13610705,0.066038053,,,0.14995193333333331
1984-11-12,0.08465909866666665,0.029278117666666662,,,0.10092814866666666
1984-11-13,0.15460904466666667,0.31326366,,,0.0403466209
1984-11-14,0.14402405333333332,1.5394952999999998,,,0.06161197264333334
1984-11-15,0.19806575333333334,0.2676329601,,,0.11553112666666666
1984-11-16,0.30661066666666664,4.1166457,,,0.7851299833333334
1984-11-17,1.3336092333333334,2.9713561666666664,,,1.8049706666666667
1984-11-18,0.4748990533333333,2.1064303,,,1.0976833566666666
1984-11-19,0.4674021366666667,5.278589299999999,,,0.20892604233333334
1984-11-20,1.2106215,11.672438666666666,,,2.5515305
1984-11-21,4.652808566666667,5.8702108,,,12.858518333333334
1984-11-22,21.806938666666667,13.173789833333332,,,16.362097000000002
1984-11-23,12.914355666666665,6.184472666666667,,,11.328243333333333
1984-11-24,7.786971766666667,15.844259,,,4.0203975666666665
1984-11-25,1.3618282666666666,2.3285160666666664,,,3.445164633333333
1984-11-26,1.2272003999999999,9.902657,,,3.3565481666666668
1984-11-27,0.22780537666666667,0.45731982,,,0.21671573166666666
1984-11-28,0.11065975866666666,0.13664937317666667,,,0.20032294666666664
1984-11-29,0.132748921,0.12491559999999997,,,0.38251944933333343
1984-11-30,0.18887694666666666,0.12535365833333334,,,0.41620319000000006
1984-12-01,0.16886441,0.1064698673,,,0.17382351500000004
1984-12-02,0.14371458566666667,0.6448981000000001,,,0.14189306866666668
1984-12-03,0.07363573666666666,0.17907404733333335,,,0.5679110333333333
1984-12-04,0.09051187833333334,0.16375088833333332,,,0.08133165166666667
1984-12-05,0.11683408366666669,0.23898585333333333,,,0.10461123666666666
1984-12-06,0.22456208666666666,0.29539943,,,0.08372203486666664
1984-12-07,0.15187740333333333,0.11681143533333332,,,0.08608277633333333
1984-12-08,0.19507638866666666,0.22984767333333334,,,0.21467264699999997
1984-12-09,1.5187486666666665,1.2114783333333332,,,1.6128228666666669
1984-12-10,0.38296850000000004,0.26318780666666663,,,0.34717400666666665
1984-12-11,0.37512206666666664,-0.068734168,,,0.045137088900000004
1984-12-12,0.29346171666666665,0.25391245,,,0.3719839266666667
1984-12-13,0.7071253133333334,2.7391362333333333,,,3.2172507666666665
1984-12-14,2.0766172,3.2817071,,,4.043759166666667
1984-12-15,0.32818222333333336,0.4994457333333333,,,0.43098993999999996
1984-12-16,1.7760249000000001,14.798186666666666,,,2.3347648666666667
1984-12-17,3.0972576666666662,2.694752766666667,,,2.616993433333333
1984-12-18,4.2680374,11.754842000000002,,,6.0386245333333335
1984-12-19,1.9672518333333333,1.9038850666666667,,,1.1864842666666666
1984-12-20,7.3698607,8.832261666666668,,,6.1723642
1984-12-21,3.715904966666667,7.1651853333333335,,,5.333428566666666
1984-12-22,1.5737049333333333,0.3607615766666667,,,0.5840984966666666
1984-12-23,3.8396961666666667,0.10823361333333333,,,0.25442902333333334
1984-12-24,1.1663469666666666,2.6157553333333334,,,0.13853542166666666
1984-12-25,1.5670570666666668,4.543993333333334,,,2.784175166666667
1984-12-26,0.8148080099999998,0.6981191566666668,,,0.24957156
1984-12-27,0.2761867066666666,2.8456066,,,0.42612702666666674
1984-12-28,0.33708055666666664,0.79704432,,,0.2300459566666667
1984-12-29,1.2266897666666667,0.38616649,,,0.20633975666666668
1984-12-30,1.6285718333333332,0.19800067333333335,,,0.5178920166666666
1984-12-31,4.335853666666666,0.135164981,,,0.22890758
1985-01-01,7.660347566666666,5.3444897000000005,,,5.1269735
1985-01-02,1.2220943999999998,5.143159600000001,,,4.966777233333333
1985-01-03,1.605828,2.552777266666667,,,2.128311033333333
1985-01-04,0.6436038000000001,3.854301833333333,,,2.724520566666667
1985-01-05,1.4627354,0.46655632,,,1.2335938000000002
1985-01-06,2.1199749000000003,0.21942416899999997,,,0.45166452999999995
1985-01-07,1.6261354000000001,0.35677449000000006,,,0.5032793333333333
1985-01-08,1.3011998666666666,0.26004918466666666,,,0.40597128666666665
1985-01-09,2.132138533333333,0.5925912466666666,,,1.3577919999999999
1985-01-10,0.8448172333333334,0.12998787433333334,,,0.24847380333333335
1985-01-11,0.5901506266666666,0.25895770599999995,,,0.5640754833333333
1985-01-12,3.5875966333333333,1.5021719333333332,,,3.4026108333333336
1985-01-13,0.48874934333333336,0.4680702266666667,,,0.30544749666666665
1985-01-14,0.5424036600000001,0.5422711699999999,,,0.7174238066666666
1985-01-15,0.9080818866666668,0.3836874966666666,,,0.42115154666666665
1985-01-16,0.31011406,0.30608224999999994,,,0.4572395533333334
1985-01-17,0.4867310466666666,0.11051527666666668,,,0.16151714666666667
1985-01-18,0.5453569500000001,0.8145489233333335,,,0.3202428033333334
1985-01-19,0.41333317666666664,1.0909587333333335,,,1.5558057666666667
1985-01-20,0.7344636800000001,0.8013871,,,0.6124466633333333
1985-01-21,3.405107166666667,5.958742999999999,,,3.1126458666666665
1985-01-22,4.337944066666666,17.097069333333334,,,5.553285533333333
1985-01-23,0.41903464,10.340913666666667,,,5.77302
1985-01-24,1.6242926333333332,2.4883231333333335,,,1.4287215333333334
1985-01-25,5.814763200000001,3.8455737333333335,,,3.221531133333334
1985-01-26,10.194374000000002,8.951177000000001,,,8.748712666666668
1985-01-27,0.6594787333333333,3.2374386000000004,,,2.2119196999999997
1985-01-28,0.4057955766666666,0.9878159666666667,,,0.5015113733333333
1985-01-29,0.8355639533333333,3.6049598333333335,,,2.8730361666666666
1985-01-30,3.8856373666666664,4.263363200000001,,,5.8364471
1985-01-31,5.657116666666667,10.444676666666668,,,11.803354
1985-02-01,5.677527433333334,13.013532,,,7.0967619
1985-02-02,2.2115494666666664,18.275374,,,3.1083359666666666
1985-02-03,0.4921714033333333,2.2051877333333336,,,0.6459552000000001
1985-02-04,0.16980982333333336,0.17129326,,,0.18662770333333334
1985-02-05,0.11159499333333334,0.1388161986,,,0.2627462566666667
1985-02-06,0.736904,2.4096956333333335,,,0.5642220633333334
1985-02-07,0.21772011000000002,0.5969451166666667,,,0.7784634733333333
1985-02-08,2.5758002666666666,10.725972666666665,,,7.483774033333333
1985-02-09,3.7334365,6.266719666666667,,,6.7960362000000005
1985-02-10,0.2647282266666667,1.3609183333333332,,,1.3820502000000001
1985-02-11,0.19713123766666665,0.22899158666666666,,,0.3543617666666667
1985-02-12,0.23900183,0.049862624200000004,,,0.16708318486666665
1985-02-13,0.30633560666666665,2.5685752999999996,,,0.12477159333333332
1985-02-14,0.41946407,4.933679066666667,,,1.4671738666666665
1985-02-15,0.21724550333333334,4.9190092000000005,,,0.20840350900000001
1985-02-16,0.44111093,0.19824218866666668,,,0.185915312
1985-02-17,0.38565977333333334,0.14039095233333335,,,0.03813163433333333
1985-02-18,0.161868252,0.11112738133333333,,,0.09497785333333335
1985-02-19,0.17663860333333337,0.10455886733333335,,,0.09223906333333332
1985-02-20,0.19009948,0.17723814466666665,,,0.10398117800000001
1985-02-21,1.0559215666666668,0.06548309333333333,,,0.146792094
1985-02-22,0.19129101333333334,0.116943279,,,0.2570322366666667
1985-02-23,0.7150316966666667,0.20862042766666666,,,0.17100723466666667
1985-02-24,0.13933181823333332,0.19108597666666668,,,0.5271280233333333
1985-02-25,0.042099157666666664,0.08572355799999999,,,0.05682746466666667
1985-02-26,0.07843399166666666,0.0953580544,,,0.05547960500000001
1985-02-27,0.04948242423333334,-0.10567498066666665,,,-0.02392180566666667
1985-02-28,0.21010494333333332,0.6912697466666667,,,0.12091668533333333
1985-03-01,0.7163887,3.0292054333333334,,,3.643129066666667
1985-03-02,0.9454036,4.827327666666667,,,2.1104315000000002
1985-03-03,0.35226297333333334,0.158153532,,,0.24881585666666664
1985-03-04,1.3179369333333335,1.402434933333333,,,0.16404628833333332
1985-03-05,1.1785498,1.1418354666666668,,,0.21121573666666668
1985-03-06,3.8144161333333333,0.45900575,,,0.04859535
1985-03-07,0.34179632,0.78977072,,,0.22452672866666665
1985-03-08,0.20439895333333336,-0.0815099876,,,0.011599859333333337
1985-03-09,0.3417878933333333,0.20750880333333332,,,0.18879787666666667
1985-03-10,0.06011494,0.07470027766666669,,,0.14619866933333334
1985-03-11,4.0258104,0.7262024833333335,,,0.029364904
1985-03-12,0.32899761000000005,0.26564534666666667,,,0.03833532233333333
1985-03-13,0.4467350666666667,0.26227696666666667,,,0.5032340266666667
1985-03-14,2.1262111000000004,1.4120314,,,3.2883096666666667
1985-03-15,1.5539959666666665,1.5176088333333333,,,0.82304449
1985-03-16,5.059727333333334,2.369516566666667,,,1.8895220666666666
1985-03-17,6.859114133333333,1.3378747666666666,,,1.7912142333333334
1985-03-18,0.33675463999999994,6.370859133333333,,,4.073679233333333
1985-03-19,3.0062002000000003,1.2955956666666666,,,2.2656677333333333
1985-03-20,1.0401773466666666,0.12331438133333332,,,0.2904663866666667
1985-03-21,0.056645472333333335,0.34527032,,,0.04403638666666667
1985-03-22,0.2957444166666667,0.9667535866666667,,,0.12769381333333335
1985-03-23,0.8763738833333333,2.6902285999999997,,,0.37494786666666674
1985-03-24,1.5112222,1.7985507,,,0.92145252
1985-03-25,0.6192775166666666,3.004656133333333,,,0.2685969666666667
1985-03-26,4.878490766666666,8.225596933333334,,,4.4373259
1985-03-27,3.9445913333333333,3.0431381666666666,,,3.862660633333333
1985-03-28,2.082277733333333,2.3728442666666667,,,1.2572986000000002
1985-03-29,3.508672933333333,0.19879556,,,0.53643202
1985-03-30,5.9006004333333335,0.264403424,,,0.3309030533333333
1985-03-31,5.256416233333334,4.513152133333333,,,2.7894773333333336
1985-04-01,3.604689366666667,0.18505303333333334,,,1.7375435999999997
1985-04-02,1.8457364666666667,1.222278,,,0.5022339833333334
